comparison_id,race_id,election_date,topic,relationship,analysis,review_method,timing_status,candidate_name,candidate_excerpt_id,candidate_quote,candidate_source_url,candidate_publication_date,candidate_locators,candidate_source_sha256,candidate_timing_status,opponent_name,opponent_excerpt_id,opponent_quote,opponent_source_url,opponent_publication_date,opponent_locators,opponent_source_sha256,opponent_timing_status,representation_kind,comparison_scope,election_timing,candidate_source_speaker_name,candidate_archive_url,candidate_capture_date,candidate_reviewed_locator,candidate_ballot_name,candidate_ballot_party,candidate_identity_resolution,candidate_identity_evidence_ids,candidate_identity_review_notes,opponent_source_speaker_name,opponent_archive_url,opponent_capture_date,opponent_reviewed_locator,opponent_ballot_name,opponent_ballot_party,opponent_identity_resolution,opponent_identity_evidence_ids,opponent_identity_review_notes,identity_resolution,identity_caveat,candidate_publication_month,candidate_source_type,opponent_publication_month,opponent_source_type,timing_caveat
md26-acevero-lluberes-utilities,race-d8835fb9366a2e5d54c7,2026-06-23,climate_energy,different_mechanism,Acevero foregrounds consumer protection and community solar; Lluberes emphasizes large users paying for grid upgrades. Both address household costs and their tools can coexist.,assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-utilities,Solar,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 69,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,George Lluberes,md26-lluberes-utilities,upgrades,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 71,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,policy_position,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-lopez-utilities,race-d8835fb9366a2e5d54c7,2026-06-23,climate_energy,different_mechanism,"Acevero emphasizes consumer protection and community solar; Lopez specifies modernization, efficiency, rate design, distributed generation and storage.",assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-utilities,Solar,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 69,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,Lesley J. Lopez,md26-lopez-utilities,storage,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 73,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,policy_position,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-wims-utilities,race-d8835fb9366a2e5d54c7,2026-06-23,climate_energy,different_mechanism,Acevero foregrounds structural consumer protections and community solar; Wims foregrounds the named Utility RELIEF Act. The comparison does not certify projected bill savings.,assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-utilities,Solar,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 69,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,Greg Wims,md26-wims-utilities,RELIEF,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 75,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,policy_position,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-wu-utilities,race-d8835fb9366a2e5d54c7,2026-06-23,climate_energy,different_mechanism,"Acevero foregrounds consumer protection and solar access; Wu foregrounds grid efficiency, clean generation including qualified nuclear support, and conservation. Acevero's unmentioned nuclear position remains unknown.",assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-utilities,Solar,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 69,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,Robert T. Wu,md26-wu-utilities,Nuclear,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 77,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,policy_position,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-lluberes-transit,race-d8835fb9366a2e5d54c7,2026-06-23,transportation,shared_position,"Both support expanded public transit. Acevero cites Purple Line and Metro funding, while Lluberes specifies buses, off-peak MARC and active-transport connections.",assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-transit,expand,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 82,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,George Lluberes,md26-lluberes-transit,MARC,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 84,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,policy_position,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-lopez-transit,race-d8835fb9366a2e5d54c7,2026-06-23,transportation,shared_position,"Both support public-transit expansion; Lopez adds explicit coordination with land use, workforce development and underserved communities.",assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-transit,expand,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 82,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,Lesley J. Lopez,md26-lopez-transit,multimodal,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 86,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,policy_position,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-wims-transit,race-d8835fb9366a2e5d54c7,2026-06-23,transportation,shared_position,Both support expanded public transit. Wims adds an explicit worker-protection condition on modernization; shared support does not erase that qualification.,assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-transit,expand,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 82,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,Greg Wims,md26-wims-transit,workers,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 88,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,policy_position,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-wu-transit,race-d8835fb9366a2e5d54c7,2026-06-23,transportation,shared_position,"Both support expanded public transit, with Wu naming Route355 BRT, MARC and complementary land use.",assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-transit,expand,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 82,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,Robert T. Wu,md26-wu-transit,355,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 90,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,policy_position,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-lluberes-budget,race-d8835fb9366a2e5d54c7,2026-06-23,campaign_approach,different_emphasis,"Both prioritize education; Acevero additionally foregrounds victim, disability and reentry services, while Lluberes names childcare scholarships and equitable registration-fee relief.",assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-budget,reentry,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 95,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,George Lluberes,md26-lluberes-budget,scholarship,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 97,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,campaign_frame,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-lopez-budget,race-d8835fb9366a2e5d54c7,2026-06-23,campaign_approach,different_emphasis,"Both name education and social support. Acevero specifies victim/disability and reentry programs; Lopez emphasizes workforce, healthcare and equitable infrastructure.",assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-budget,reentry,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 95,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,Lesley J. Lopez,md26-lopez-budget,disparities,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 99,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,campaign_frame,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-wims-budget,race-d8835fb9366a2e5d54c7,2026-06-23,campaign_approach,different_emphasis,"Acevero names schools and service/reentry funding; Wims specifies education support-worker pay, cash access and a caregiver study. These are stated priorities, not measured budget outcomes.",assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-budget,reentry,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 95,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,Greg Wims,md26-wims-budget,$25.00/hour,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 101,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,campaign_frame,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
md26-acevero-wu-budget,race-d8835fb9366a2e5d54c7,2026-06-23,campaign_approach,different_emphasis,"Both emphasize education, while Acevero specifies service programs and Wu emphasizes county resource allocation and economic competitiveness.",assistant_source_review_not_independent_human_gold,pre_primary_time_unverified,Gabriel Acevero,md26-acevero-budget,reentry,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 95,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,Robert T. Wu,md26-wu-budget,competitive,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,,paragraph 103,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,pre_primary_time_unverified,campaign_frame,democratic_primary,past_scheduled_date,,,,,,,,,,,,,,,,,,,canonical_registry_and_cached_source_association,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,candidate_questionnaire,,candidate_questionnaire,At least one authentic source has an unverified pre-primary publication/version.
