statement_key,race_id,candidate_name,election_date,group,quote,source_url,model_name,device,topic_code,topic_name,similarity,runner_up_code,runner_up_name,runner_up_similarity,margin,keyword_topic_code,keyword_score,keyword_agrees,reviewed_topic
38ef928b40fc330449ddc42d,race-a241869bcd246e43da06,Alex Pedersen,2019-08-06,opponent,City Council should hold the criminal justice system accountable to prevent prolific offenders from being continually released into communities without proper help and supervision.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,12,"Law, crime and justice",0.418888,14,Housing and community development,0.196660,0.222228,12,0.447214,true,public_safety
38ef928b40fc330449ddc42d,race-a241869bcd246e43da06,Alex Pedersen,2019-08-06,opponent,"City Council must wisely invest our limited resources on reliable roads, transit, and sidewalks to safely move the most people.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,10,Transportation,0.446534,14,Housing and community development,0.310943,0.135592,10,0.447214,true,climate_energy
c1588f862aa13c9e5601526c,race-a241869bcd246e43da06,Cathy Tuttle,2019-08-06,opponent,"We need stronger partnerships with regional governments, businesses, and nonprofits to build affordable family workforce housing for teachers, retail employees, first responders, elderly, and nurses as well as housing for people experiencing homelessness.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,13,Social welfare,0.517050,14,Housing and community development,0.495404,0.021645,13,0.447214,true,housing
c1588f862aa13c9e5601526c,race-a241869bcd246e43da06,Cathy Tuttle,2019-08-06,opponent,"We can’t expect to reduce homelessness if we displace people faster than we build housing. We must keep families sheltered and intact, review rent policies, predict foreclosures, and rapidly rehouse vulnerable people.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.493429,13,Social welfare,0.368509,0.124921,14,0.894427,true,housing
c1588f862aa13c9e5601526c,race-a241869bcd246e43da06,Cathy Tuttle,2019-08-06,opponent,Seattle can lead by working with other cities to measure and reduce our carbon footprint.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,7,Environment,0.300847,8,Energy,0.298804,0.002044,,0.000000,false,climate_energy
c89d191508a93bfd28a1552a,race-a241869bcd246e43da06,Ethan Hunter,2019-08-06,opponent,"I support changing our zoning codes to allow for taller buildings, and more multi-family homes in areas closest to major transportation hubs, thus encouraging their use.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.451973,10,Transportation,0.361362,0.090612,10,0.447214,false,housing
c89d191508a93bfd28a1552a,race-a241869bcd246e43da06,Ethan Hunter,2019-08-06,opponent,"Getting single occupancy vehicles off the road and onto public transit, ride shares, bikes or on foot, will not only reduce traffic but be good for our environment as we look to tackle climate change.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,10,Transportation,0.399252,7,Environment,0.260696,0.138556,10,0.894427,true,climate_energy
c89d191508a93bfd28a1552a,race-a241869bcd246e43da06,Ethan Hunter,2019-08-06,opponent,"I’ll push to expand benefits to our police & firefighters, while making sure a system is in place to hold them accountable for their actions.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,12,"Law, crime and justice",0.359453,16,Defense and veterans,0.351380,0.008073,12,0.447214,true,public_safety
c89d191508a93bfd28a1552a,race-a241869bcd246e43da06,Ethan Hunter,2019-08-06,opponent,"I support housing-first options to address our homeless crisis, with additional housing benefits for those who find and maintain jobs.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.475420,13,Social welfare,0.457705,0.017715,14,0.447214,true,housing
40ab2df4874802dddb6eccdc,race-e587bbefb97c581e910a,Rudy Pantoja,2017-08-01,opponent,I will work to lower taxes. Citizens of this city are being taxed to death.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,12,"Law, crime and justice",0.206696,13,Social welfare,0.206575,0.000121,,0.000000,false,tax_budget
40ab2df4874802dddb6eccdc,race-e587bbefb97c581e910a,Rudy Pantoja,2017-08-01,opponent,I will battle for small businesses by advocating for reduced city B&O taxes and less unnecessary regulations.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,15,"Business, commerce and consumers",0.328291,14,Housing and community development,0.230708,0.097583,,0.000000,false,tax_budget
9afe07a688d59121b050b8c9,race-e587bbefb97c581e910a,Mac McGregor,2017-08-01,opponent,"Mac McGregor is a movement toward change, integrity and civil rights for all people regardless of gender, sexuality, race, religion, national origin or creed.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,2,Civil rights and liberties,0.299140,12,"Law, crime and justice",0.242168,0.056972,2,0.447214,true,civil_rights
9afe07a688d59121b050b8c9,race-e587bbefb97c581e910a,Mac McGregor,2017-08-01,opponent,"He does not believe that the binary political system is currently serving most of us, and is taking a stand against it through this campaign.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,20,Government operations,0.221693,2,Civil rights and liberties,0.109836,0.111857,,0.000000,false,political_strategy
9afe07a688d59121b050b8c9,race-e587bbefb97c581e910a,Mac McGregor,2017-08-01,opponent,And he is not taking donations from big business or developers.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,,Unclassified,0.137624,17,"Science, technology and communications",0.131181,0.006442,15,0.447214,false,democracy
2f948b43111700c49f5991de,race-c2af122ea1c155492aba,Sea M. Chan,2022-08-02,opponent,Empowering communities means supporting the Environmental and Economic prosperity of working class families and small businesses that fuel our democracy.,https://voter.votewa.gov/elections/candidate.ashx?e=876&r=101413&b=1546909&la=en&c=99,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.371591,13,Social welfare,0.322907,0.048684,,0.000000,false,political_strategy
2f948b43111700c49f5991de,race-c2af122ea1c155492aba,Sea M. Chan,2022-08-02,opponent,"I wrote national policy establishing a system to incentivize spending in our local economy, combat inflation, and our investments stay local where each community best knows where resources are needed.",https://voter.votewa.gov/elections/candidate.ashx?e=876&r=101413&b=1546909&la=en&c=99,sentence-transformers/all-MiniLM-L6-v2,cpu,1,Macroeconomics,0.293440,13,Social welfare,0.293206,0.000234,1,0.447214,true,economic_ownership
2f948b43111700c49f5991de,race-c2af122ea1c155492aba,Sea M. Chan,2022-08-02,opponent,"What matters is a future where the rights, welfare, safety, and health of our people are ensured. This means clean air, clean water, and focus on making an sustainable environment that benefits small business, working class families, and keeping our diverse communities vibrant.",https://voter.votewa.gov/elections/candidate.ashx?e=876&r=101413&b=1546909&la=en&c=99,sentence-transformers/all-MiniLM-L6-v2,cpu,7,Environment,0.471722,23,"Culture, family and social issues",0.342190,0.129533,7,0.447214,true,climate_energy
e7587fed3e239701ba73db3d,race-a241869bcd246e43da06,Shaun Scott,2019-08-06,endorsed,"The people of Seattle and District 4 need bold leadership on big questions like affordable housing, housing the homeless, and local action on climate change.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.383368,7,Environment,0.334756,0.048612,7,0.447214,false,housing
e7587fed3e239701ba73db3d,race-a241869bcd246e43da06,Shaun Scott,2019-08-06,endorsed,"We can forge a fair city, where renters aren’t priced out by rising costs of living, and homeowners aren’t stressed out by rising property taxes.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.443435,8,Energy,0.268935,0.174500,,0.000000,false,housing
e7587fed3e239701ba73db3d,race-a241869bcd246e43da06,Shaun Scott,2019-08-06,endorsed,"We can have a caring city, where the homeless get connected to supportive housing and mental health services, and young people don’t have to choose between textbooks and food.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2019/08/edition-1.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,13,Social welfare,0.401998,14,Housing and community development,0.370217,0.031781,14,0.447214,false,housing
f7935a16e05e6a8271914931,race-c2af122ea1c155492aba,Adam Smith,2022-08-02,opponent,"We must grow from the middle out, increase economic opportunities, protect unions, make higher education more affordable and accessible, and provide good paying jobs.",https://voter.votewa.gov/elections/candidate.ashx?e=876&r=101413&b=1544219&la=en&c=99,sentence-transformers/all-MiniLM-L6-v2,cpu,1,Macroeconomics,0.201027,4,Agriculture,0.198745,0.002282,6,0.447214,false,labor
f7935a16e05e6a8271914931,race-c2af122ea1c155492aba,Adam Smith,2022-08-02,opponent,Our healthcare system needs to be restructured to create a path to a single-payer plan like Medicare for All.,https://voter.votewa.gov/elections/candidate.ashx?e=876&r=101413&b=1544219&la=en&c=99,sentence-transformers/all-MiniLM-L6-v2,cpu,3,Health,0.436106,13,Social welfare,0.239169,0.196937,3,0.894427,true,healthcare
739afe709cc600c67863c79b,race-e587bbefb97c581e910a,Jon Grant,2017-08-01,endorsed,"Across the country, cities with the worst housing affordability crises have already mandated 25% of each new development to be affordable to working and low income people. Seattle must do the same.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.388963,13,Social welfare,0.343573,0.045390,14,0.447214,true,housing
739afe709cc600c67863c79b,race-e587bbefb97c581e910a,Jon Grant,2017-08-01,endorsed,We must also require big corporations to pay their fair share in taxes so we can relieve the property tax burden on Seattleites.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,8,Energy,0.250992,10,Transportation,0.231441,0.019551,1,0.447214,false,tax_budget
739afe709cc600c67863c79b,race-e587bbefb97c581e910a,Jon Grant,2017-08-01,endorsed,"These legislative efforts included passing stronger protections for domestic violence survivors, increasing affordable housing subsidies, fighting economic evictions, and expanding tenant protections in state and local law.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.474662,12,"Law, crime and justice",0.336608,0.138054,14,0.894427,true,housing
739afe709cc600c67863c79b,race-e587bbefb97c581e910a,Jon Grant,2017-08-01,endorsed,I will be a strong champion on the council for more civilian oversight of the Seattle Police Department,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,12,"Law, crime and justice",0.274436,17,"Science, technology and communications",0.155655,0.118781,12,0.447214,true,public_safety
739afe709cc600c67863c79b,race-e587bbefb97c581e910a,Jon Grant,2017-08-01,endorsed,leading on climate justice by divesting from fossil fuel companies,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,sentence-transformers/all-MiniLM-L6-v2,cpu,7,Environment,0.286297,8,Energy,0.270813,0.015485,,0.000000,false,climate_energy
95f182b4f3edf0fa0574c0b0,race-c2af122ea1c155492aba,David Michael Anderson,2022-08-02,opponent,Election integrity must be the expectation of every one.,https://voter.votewa.gov/elections/candidate.ashx?e=876&r=101413&b=1550766&la=en&c=99,sentence-transformers/all-MiniLM-L6-v2,cpu,20,Government operations,0.366183,12,"Law, crime and justice",0.184655,0.181528,20,0.447214,true,democracy
95f182b4f3edf0fa0574c0b0,race-c2af122ea1c155492aba,David Michael Anderson,2022-08-02,opponent,Mail-In balloting should be allowed only in limited situations. Drop boxes should not be allowed at all.,https://voter.votewa.gov/elections/candidate.ashx?e=876&r=101413&b=1550766&la=en&c=99,sentence-transformers/all-MiniLM-L6-v2,cpu,,Unclassified,0.178168,2,Civil rights and liberties,0.143859,0.034309,,0.000000,false,democracy
95f182b4f3edf0fa0574c0b0,race-c2af122ea1c155492aba,David Michael Anderson,2022-08-02,opponent,Voting should occur in-person and on Election Day with ID review & signature match.,https://voter.votewa.gov/elections/candidate.ashx?e=876&r=101413&b=1550766&la=en&c=99,sentence-transformers/all-MiniLM-L6-v2,cpu,,Unclassified,0.185362,23,"Culture, family and social issues",0.112745,0.072618,20,0.447214,false,democracy
64b920f35f35f201d0f9893e,race-76f51d329af062247a1f,Stephanie Lloyd-Agnew,2024-08-06,opponent,I also want to bring continuous improvements of the quality of life for residences in the 43rd District.,https://voter.votewa.gov/elections/candidate.ashx?e=888&r=150356&b=1576070&la=en&c=99,sentence-transformers/all-MiniLM-L6-v2,cpu,14,Housing and community development,0.357856,7,Environment,0.208008,0.149847,,0.000000,false,political_strategy
